date,commodity,spot_price,future_price_3m,year,month,day_of_year,quarter,spot_future_spread,spot_future_spread_pct
2021-01-23,Wheat,9.556462160318857,9.850725023038512,2021,1,23,1,0.2942628627196555,3.0792029286896403
2021-01-24,Wheat,9.5878489489697,9.78429361457563,2021,1,24,1,0.1964446656059291,2.048891953257553
2021-01-25,Wheat,9.819728029542876,10.124585634618072,2021,1,25,1,0.30485760507519544,3.1045422455492084
2021-01-26,Wheat,9.468612404948411,9.738971043207021,2021,1,26,1,0.2703586382586103,2.8553142392576722
2021-01-27,Wheat,10.18276080769588,10.658503646280414,2021,1,27,1,0.4757428385845337,4.672041773042326
2021-01-28,Wheat,11.057111636866129,11.443802933149394,2021,1,28,1,0.3866912962832654,3.4972179804531995
2021-01-29,Wheat,11.125691422133718,11.254789731811744,2021,1,29,1,0.12909830967802627,1.1603621274377158
2021-01-30,Wheat,12.09946614183277,12.309405328663724,2021,1,30,1,0.20993918683095458,1.73511115589728
2021-01-31,Wheat,12.20519483860537,12.57808892882756,2021,1,31,1,0.37289409022218933,3.0552080089923264
2021-02-01,Wheat,12.659940879071586,12.922020904911964,2021,2,32,1,0.26208002584037793,2.0701520516073493
2021-02-02,Wheat,13.276882009462838,13.281081695658166,2021,2,33,1,0.004199686195327956,0.03163156976415631
2021-02-03,Wheat,13.831228565091045,14.432824257301883,2021,2,34,1,0.6015956922108376,4.349546313833746
2021-02-04,Wheat,14.182581321418139,14.710205117954677,2021,2,35,1,0.5276237965365382,3.7202240169054095
2021-02-05,Wheat,14.539958970053128,15.051907562803892,2021,2,36,1,0.5119485927507643,3.5209768734917803
2021-02-06,Wheat,15.482171644675308,15.852609997678092,2021,2,37,1,0.3704383530027844,2.392676954529096
2021-02-07,Wheat,16.679668051913712,17.25139315921072,2021,2,38,1,0.5717251072970093,3.4276767710099207
2021-02-08,Wheat,16.63612398977607,17.01802945259718,2021,2,39,1,0.38190546282110915,2.295639675779128
2021-02-09,Wheat,17.503853864497938,18.064827402893737,2021,2,40,1,0.5609735383957997,3.204857300217697
2021-02-10,Wheat,18.604051917064677,18.99090769330221,2021,2,41,1,0.38685577623753176,2.0794167741635143
2021-02-11,Wheat,19.574214444979575,20.458242431245257,2021,2,42,1,0.8840279862656821,4.5162884505560275
2021-02-12,Wheat,19.793383722708544,20.07638226809276,2021,2,43,1,0.282998545384217,1.4297633459181542
2021-02-13,Wheat,21.047959994729275,21.938769402028115,2021,2,44,1,0.8908094072988391,4.232283829510846
2021-02-14,Wheat,22.725179020306392,23.41577808249976,2021,2,45,1,0.6905990621933675,3.0389158280173434
2021-02-15,Wheat,23.385745931810742,23.972852801814323,2021,2,46,1,0.5871068700035806,2.5105330046580274
2021-02-16,Wheat,24.24500779527363,25.012847900515304,2021,2,47,1,0.7678401052416746,3.167002921695735
2021-02-17,Wheat,25.654516264908644,26.612288636635817,2021,2,48,1,0.9577723717271738,3.7333480071781993
2021-02-18,Wheat,26.97631160878583,28.154298815643,2021,2,49,1,1.1779872068571677,4.3667467366944
2021-02-19,Wheat,28.041131549310517,28.970174342844192,2021,2,50,1,0.9290427935336751,3.3131430231335255
2021-02-20,Wheat,28.700586390930713,29.305968983227295,2021,2,51,1,0.6053825922965821,2.1093039147377173
2021-02-21,Wheat,29.94269926930861,30.857637408050202,2021,2,52,1,0.9149381387415936,3.055630123765792
2021-02-22,Wheat,29.962250101081217,31.405469737501964,2021,2,53,1,1.4432196364207464,4.816793236662377
2021-02-23,Wheat,32.202653311846795,33.60272101283956,2021,2,54,1,1.4000677009927642,4.347678085512611
2021-02-24,Wheat,33.47142746583631,34.77974639822781,2021,2,55,1,1.3083189323915008,3.908763478124375
2021-02-25,Wheat,36.178618059695424,37.551845169446935,2021,2,56,1,1.373227109751511,3.795687020122381
2021-02-26,Wheat,38.121861598992155,39.532160842456975,2021,2,57,1,1.41029924346482,3.6994500906065535
2021-02-27,Wheat,40.577410779045024,42.26492581153749,2021,2,58,1,1.6875150324924633,4.158754834509868
2021-02-28,Wheat,41.32662032707602,42.377709692308876,2021,2,59,1,1.0510893652328548,2.543371214278103
2021-03-01,Wheat,44.685992487910426,45.4210386049908,2021,3,60,1,0.7350461170803726,1.6449139342249939
2021-03-02,Wheat,50.69851708536236,52.25445634953391,2021,3,61,1,1.555939264171549,3.0690035007370633
2021-03-03,Wheat,53.387946641523065,54.55309501946897,2021,3,62,1,1.1651483779459042,2.1824184132223157
2021-03-04,Wheat,56.97680001411653,58.08498694864135,2021,3,63,1,1.1081869345248236,1.9449792446228291
2021-03-05,Wheat,61.037701469893065,62.42919102666052,2021,3,64,1,1.3914895567674535,2.2797214234120657
2021-03-06,Wheat,62.88156930111039,66.3308207779495,2021,3,65,1,3.449251476839109,5.4853139245336875
2021-03-07,Wheat,65.21671350307872,67.26199092078345,2021,3,66,1,2.0452774177047246,3.136124634075852
2021-03-08,Wheat,70.51236880305254,72.88292965544612,2021,3,67,1,2.370560852393581,3.3619078363609836
2021-03-09,Wheat,73.68467806296627,74.99452430575273,2021,3,68,1,1.3098462427864632,1.7776371929957426
2021-03-10,Wheat,78.17394110471209,79.07782498573052,2021,3,69,1,0.9038838810184302,1.156247041207376
2021-03-11,Wheat,83.77926946459696,85.60645122759946,2021,3,70,1,1.8271817630024998,2.180947356881193
2021-03-12,Wheat,90.84006852690334,94.87172843786496,2021,3,71,1,4.031659910961622,4.438195585208744
2021-03-13,Wheat,96.63741185058717,99.85956936497263,2021,3,72,1,3.222157514385458,3.3342754660765266
2021-03-14,Wheat,102.91556350037082,106.61907791682751,2021,3,73,1,3.7035144164566844,3.5985950914443956
2021-03-15,Wheat,116.83684842369232,121.20487116013447,2021,3,74,1,4.368022736442157,3.7385660392020674
2021-03-16,Wheat,128.11082520188288,131.19656738765357,2021,3,75,1,3.085742185770698,2.4086506202017235
2021-03-17,Wheat,135.9121437651982,141.8759218580555,2021,3,76,1,5.9637780928572965,4.387965583973363
2021-03-18,Wheat,144.99820180548355,148.43058821988745,2021,3,77,1,3.432386414403908,2.3671924007778293
2021-03-19,Wheat,162.64564819672037,169.8121933784966,2021,3,78,1,7.166545181776229,4.406232359262556
2021-03-20,Wheat,176.880585343626,182.96934954669445,2021,3,79,1,6.08876420306845,3.4423021561353413
2021-03-21,Wheat,194.9434557038652,197.30413292719084,2021,3,80,1,2.360677223325638,1.2109548457536818
2021-03-22,Wheat,206.99709504492625,211.65864998835045,2021,3,81,1,4.661554943424193,2.251990513399455
2021-03-23,Wheat,219.20702716648358,221.87052728682008,2021,3,82,1,2.6635001203364936,1.2150614671278834
2021-03-24,Wheat,244.27417473672722,254.4439978085719,2021,3,83,1,10.16982307184469,4.163282132794217
2021-03-25,Wheat,261.57923743654396,269.36191183452866,2021,3,84,1,7.782674397984692,2.9752645791976047
2021-03-26,Wheat,280.0506761249137,282.21170833920337,2021,3,85,1,2.161032214289662,0.7716575600502232
2021-03-27,Wheat,297.18724269850634,307.2195317767698,2021,3,86,1,10.032289078263489,3.375746881719668
2021-03-28,Wheat,327.6239421619713,335.69278169450854,2021,3,87,1,8.068839532537254,2.4628357376116816
2021-03-29,Wheat,362.2317371433532,367.72387353313184,2021,3,88,1,5.492136389778636,1.5161941449666856
2021-03-30,Wheat,390.787554896859,409.0684632100593,2021,3,89,1,18.280908313200314,4.677965836968687
2021-03-31,Wheat,448.9495238006573,462.89966889962307,2021,3,90,1,13.950145098965777,3.1072858660965914
2021-04-01,Wheat,475.3520160642608,488.2177444595267,2021,4,91,2,12.865728395265933,2.7065685976867027
2021-04-02,Wheat,510.602730425613,523.8813385006703,2021,4,92,2,13.278608075057264,2.600575219013983
2021-04-03,Wheat,566.9883015082676,575.4178329942646,2021,4,93,2,8.429531485997018,1.4867205308422227
2021-04-04,Wheat,605.4299460718638,615.6947147547866,2021,4,94,2,10.26476868292275,1.6954511004158908
2021-04-05,Wheat,653.4888965956886,681.4903520132123,2021,4,95,2,28.00145541752363,4.284916784875082
2021-04-06,Wheat,693.721608486168,711.2458288741351,2021,4,96,2,17.524220387967148,2.5261171302142826
2021-04-07,Wheat,735.8700166405188,758.1085067342907,2021,4,97,2,22.23849009377193,3.0220677009368755
2021-04-08,Wheat,750.2694209051288,757.4395171071018,2021,4,98,2,7.170096201973024,0.9556695237989287
2021-04-09,Wheat,797.2421011554636,810.6509795487885,2021,4,99,2,13.408878393324926,1.6819079642044859
2021-04-10,Wheat,833.4599577283094,863.5462996305288,2021,4,100,2,30.086341902219374,3.6098125198747577
2021-04-11,Wheat,850.0452124735099,878.7572895815123,2021,4,101,2,28.712077108002404,3.377711760113838
2021-04-12,Wheat,908.7566366630658,951.9532492469692,2021,4,102,2,43.1966125839034,4.7533751987243145
2021-04-13,Wheat,998.4969347861339,1041.861220636572,2021,4,103,2,43.36428585043802,4.342956331631217
2021-04-14,Wheat,1054.5992400159746,1083.8041410539956,2021,4,104,2,29.204901038021035,2.7692890275151965
2021-04-15,Wheat,1140.668444720835,1180.2833301333264,2021,4,105,2,39.6148854124915,3.472953564713257
2021-04-16,Wheat,1262.7616229929852,1296.6465249087203,2021,4,106,2,33.8849019157351,2.6833965570969314
2021-04-17,Wheat,1344.5989106346142,1412.5658283906812,2021,4,107,2,67.966917756067,5.054809818638665
2021-04-18,Wheat,1480.7528967591888,1542.1895520579492,2021,4,108,2,61.43665529876034,4.149014696052398
2021-04-19,Wheat,1625.6644502756562,1677.1928939834183,2021,4,109,2,51.52844370776211,3.169685090857752
2021-04-20,Wheat,1754.7110391569222,1810.8687197437498,2021,4,110,2,56.15768058682761,3.2003947848763428
2021-04-21,Wheat,1819.632162973669,1900.5120883966758,2021,4,111,2,80.87992542300685,4.444850287259801
2021-04-22,Wheat,1848.7769780013605,1914.955389148438,2021,4,112,2,66.17841114707744,3.5795778471138413
2021-04-23,Wheat,1941.7450143517187,2030.261946596018,2021,4,113,2,88.51693224429937,4.558628017070104
2021-04-24,Wheat,2052.8234769881756,2069.3764616651147,2021,4,114,2,16.552984676939104,0.8063520737411388
2021-04-25,Wheat,2180.2082582293406,2255.6702426227052,2021,4,115,2,75.46198439336467,3.4612282614987997
2021-04-26,Wheat,2366.1317716908575,2424.9198567459853,2021,4,116,2,58.788085055127794,2.4845651353186193
2021-04-27,Wheat,2478.4806913983716,2596.366601431654,2021,4,117,2,117.88591003328247,4.756377987628003
2021-04-28,Wheat,2689.49416077902,2811.7692879967244,2021,4,118,2,122.27512721770427,4.546398687189821
2021-04-29,Wheat,2994.591313048688,3085.412350727066,2021,4,119,2,90.82103767837816,3.032835809101325
2021-04-30,Wheat,3180.1302891309465,3324.369263691323,2021,4,120,2,144.2389745603764,4.535630978811043
2021-05-01,Wheat,3408.520519458027,3571.553959341148,2021,5,121,2,163.033439883121,4.783114519992509
2021-05-02,Wheat,3782.620784906823,3898.9139306916636,2021,5,122,2,116.29314578484082,3.074406671926154
2021-05-03,Wheat,4108.900020257857,4333.736308141807,2021,5,123,2,224.8362878839498,5.471933772431874
2021-05-04,Wheat,4292.408880503164,4419.8358564978125,2021,5,124,2,127.42697599464827,2.968658847330291
2021-05-05,Wheat,4776.675036665344,4909.728319082192,2021,5,125,2,133.05328241684765,2.7854790496640898
2021-05-06,Wheat,5102.875741046687,5300.146415549331,2021,5,126,2,197.2706745026444,3.86587258858435
2021-05-07,Wheat,5336.184772981507,5477.391389047516,2021,5,127,2,141.2066160660088,2.64620926885768
2021-05-08,Wheat,5428.420364071981,5595.905576762044,2021,5,128,2,167.48521269006324,3.085339775794902
2021-05-09,Wheat,5650.909080527749,5900.082210796359,2021,5,129,2,249.17313026860938,4.409434424050911
2021-05-10,Wheat,6510.664774638895,6707.235992919463,2021,5,130,2,196.57121828056734,3.0192188522172816
2021-05-11,Wheat,6721.27065819461,6808.982044370021,2021,5,131,2,87.71138617541055,1.3049822070246844
2021-05-12,Wheat,6988.244416132448,7223.560925227165,2021,5,132,2,235.31650909471682,3.3673193878491965
2021-05-13,Wheat,7347.8257177008245,7517.098050559539,2021,5,133,2,169.27233285871444,2.30370642094762
2021-05-14,Wheat,8030.6678331528,8341.074920645788,2021,5,134,2,310.40708749298756,3.865271157294564
2021-05-15,Wheat,8520.854169670116,8835.801105190016,2021,5,135,2,314.94693551989985,3.69618971582626
2021-05-16,Wheat,9187.573602825722,9598.386800890527,2021,5,136,2,410.81319806480496,4.471400348166524
2021-05-17,Wheat,9718.326752883197,10098.073509848686,2021,5,137,2,379.7467569654891,3.907532300792699
2021-05-18,Wheat,10145.00090574952,10559.956225374,2021,5,138,2,414.95531962447967,4.090244283658075
2021-05-19,Wheat,10158.586125574353,10395.372938699567,2021,5,139,2,236.7868131252144,2.3309032398622973
2021-05-20,Wheat,10425.494689401607,10822.079099516226,2021,5,140,2,396.58441011461946,3.803986495890511
2021-05-21,Wheat,10971.48557198195,11516.598488345066,2021,5,141,2,545.1129163631158,4.968451289360294
2021-05-22,Wheat,11587.366719672551,11855.191330934294,2021,5,142,2,267.8246112617435,2.3113500913632254
2021-05-23,Wheat,12487.424009264805,13086.787681087812,2021,5,143,2,599.3636718230064,4.799738291727101
2021-05-24,Wheat,12562.955615928086,12870.829676272244,2021,5,144,2,307.87406034415835,2.4506499087986646
2021-05-25,Wheat,13921.19953771849,14220.230906822655,2021,5,145,2,299.0313691041647,2.1480287549500363
2021-05-26,Wheat,13850.712946146767,14307.260207685462,2021,5,146,2,456.54726153869524,3.2962004433548344
2021-05-27,Wheat,14477.390639028437,15015.357505767754,2021,5,147,2,537.9668667393162,3.715910416128818
2021-05-28,Wheat,14915.73401221628,15499.200255930524,2021,5,148,2,583.4662437142433,3.911750123972263
2021-05-29,Wheat,15192.979350817424,15502.648365349954,2021,5,149,2,309.6690145325301,2.0382375792268097
2021-05-30,Wheat,16518.83871157879,17086.18485072873,2021,5,150,2,567.3461391499404,3.434540097254308
2021-05-31,Wheat,16988.132269502752,17381.313320204594,2021,5,151,2,393.18105070184174,2.314445428516494
2021-06-01,Wheat,16932.429346374054,17188.291517733687,2021,6,152,2,255.86217135963307,1.5110777439294258
2021-06-02,Wheat,17054.172715127657,17407.409601262414,2021,6,153,2,353.2368861347568,2.071263684467222
2021-06-03,Wheat,18263.120314606123,18673.876086766977,2021,6,154,2,410.75577216085367,2.2490996340441747
2021-06-04,Wheat,18378.67136026056,19025.89376142059,2021,6,155,2,647.2224011600301,3.5215951603525175
2021-06-05,Wheat,18361.883811440108,19124.30845985552,2021,6,156,2,762.4246484154137,4.152213663068688
2021-06-06,Wheat,19137.336609860497,19429.5241964383,2021,6,157,2,292.187586577802,1.5267933701247258
2021-06-07,Wheat,19683.614699432168,20343.40180215423,2021,6,158,2,659.7871027220608,3.3519610742080532
2021-06-08,Wheat,20619.186513717894,20995.136515501792,2021,6,159,2,375.9500017838982,1.8233018142290898
2021-06-09,Wheat,21094.697173205255,21860.24175039374,2021,6,160,2,765.5445771884843,3.629085409014017
2021-06-10,Wheat,22208.279527659666,22736.230165355926,2021,6,161,2,527.95063769626,2.377269418996258
2021-06-11,Wheat,22106.644816183616,22537.430588805248,2021,6,162,2,430.7857726216316,1.9486709819767232
2021-06-12,Wheat,21879.692896993365,22711.047824067446,2021,6,163,2,831.3549270740805,3.7996645153475734
2021-06-13,Wheat,22694.74824360052,23242.39008321799,2021,6,164,2,547.6418396174704,2.4130773945549047
2021-06-14,Wheat,23172.055460974178,23794.00178275927,2021,6,165,2,621.9463217850935,2.684036048647305
2021-06-15,Wheat,26154.39280616685,26358.399924138317,2021,6,166,2,204.0071179714687,0.780010912443613
2021-06-16,Wheat,27288.996284770423,28365.97053916583,2021,6,167,2,1076.974254395409,3.946551361423476
2021-06-17,Wheat,28666.945140892163,29762.282890539387,2021,6,168,2,1095.337749647224,3.8209085211691143
2021-06-18,Wheat,29477.546211347777,30363.481436258382,2021,6,169,2,885.935224910605,3.0054578442813273
2021-06-19,Wheat,29985.22505105518,30426.733219484282,2021,6,170,2,441.50816842910353,1.47241905864424
2021-06-20,Wheat,30744.953239135913,32039.121824677535,2021,6,171,2,1294.1685855416217,4.209369178334761
2021-06-21,Wheat,29971.774802641557,30671.237084968292,2021,6,172,2,699.4622823267346,2.3337366136392013
2021-06-22,Wheat,28813.235733914436,29547.007007646556,2021,6,173,2,733.7712737321199,2.5466465498994237
2021-06-23,Wheat,29716.418957665912,31294.968224669505,2021,6,174,2,1578.5492670035928,5.312044056359544
2021-06-24,Wheat,29266.036279668577,29938.09087104866,2021,6,175,2,672.0545913800815,2.296363555890775
2021-06-25,Wheat,28801.920431612925,29879.748767374902,2021,6,176,2,1077.8283357619766,3.742209962426515
2021-06-26,Wheat,28650.61142063616,29671.17263309,2021,6,177,2,1020.5612124538384,3.562092262082614
2021-06-27,Wheat,29198.79138321127,30188.680689341967,2021,6,178,2,989.8893061306953,3.3901721928800868
2021-06-28,Wheat,28511.349221081586,29447.0918572071,2021,6,179,2,935.742636125513,3.282000542554525
2021-06-29,Wheat,27869.49030211755,28810.472584935065,2021,6,180,2,940.9822828175165,3.3763885618891996
2021-06-30,Wheat,29268.5976401822,30226.248766770386,2021,6,181,2,957.6511265881854,3.2719405909405364
2021-07-01,Wheat,30576.272587972457,31477.68606670906,2021,7,182,3,901.413478736602,2.9480816412239332
2021-07-02,Wheat,29683.36672487227,31022.46743859934,2021,7,183,3,1339.100713727068,4.511283124110748
2021-07-03,Wheat,29212.230474836775,29705.139960708908,2021,7,184,3,492.9094858721328,1.6873394392007204
2021-07-04,Wheat,29311.061044757313,30489.7930845146,2021,7,185,3,1178.7320397572876,4.0214581040153785
2021-07-05,Wheat,29900.473905871288,31043.372367483444,2021,7,186,3,1142.898461612156,3.8223422986875653
2021-07-06,Wheat,29605.808653432676,30700.749620533697,2021,7,187,3,1094.9409671010217,3.698399121329414
2021-07-07,Wheat,29183.68136045885,30385.16751829699,2021,7,188,3,1201.4861578381388,4.116979427640132
2021-07-08,Wheat,30131.309049402946,31007.346910918834,2021,7,189,3,876.0378615158879,2.907400604731598
2021-07-09,Wheat,29513.600037521537,29847.406505102677,2021,7,190,3,333.80646758114017,1.1310259241731333
2021-07-10,Wheat,29210.718887293642,30065.923248307106,2021,7,191,3,855.2043610134642,2.9277073402855183
2021-07-11,Wheat,27161.80625529349,27707.434189947442,2021,7,192,3,545.6279346539523,2.00880578237545
2021-07-12,Wheat,27409.19448016482,28030.873600418774,2021,7,193,3,621.6791202539534,2.2681407901419472
2021-07-13,Wheat,27661.523855121355,28147.697356317123,2021,7,194,3,486.17350119576804,1.7575803261675915
2021-07-14,Wheat,27800.372123810135,28501.67964056318,2021,7,195,3,701.3075167530442,2.5226551415561684
2021-07-15,Wheat,27860.765154038796,28530.364182425878,2021,7,196,3,669.5990283870815,2.4033763060165416
2021-07-16,Wheat,27785.82238682814,27958.769728366628,2021,7,197,3,172.94734153848913,0.6224301700729029
2021-07-17,Wheat,27324.815099227093,28335.893894746067,2021,7,198,3,1011.0787955189735,3.7002219112822936
2021-07-18,Wheat,27714.569523987568,29161.359254700255,2021,7,199,3,1446.7897307126877,5.2203218580049
2021-07-19,Wheat,27822.637560954347,28825.98786488915,2021,7,200,3,1003.3503039348034,3.6062371934962854
2021-07-20,Wheat,26993.334334470554,27748.35842247265,2021,7,201,3,755.0240880020974,2.7970760434657747
2021-07-21,Wheat,26395.987988927427,27173.416776568185,2021,7,202,3,777.428787640758,2.945253604323783
2021-07-22,Wheat,26636.412776605262,27323.369626368258,2021,7,203,3,686.9568497629953,2.57901413198683
2021-07-23,Wheat,27177.75878885843,28017.562836997215,2021,7,204,3,839.8040481387834,3.0900415838669613
2021-07-24,Wheat,26168.019984096427,26943.376298166502,2021,7,205,3,775.3563140700753,2.9629919059267644
2021-07-25,Wheat,26580.921963950088,27154.791195905393,2021,7,206,3,573.8692319553047,2.1589515696017045
2021-07-26,Wheat,26146.330571558232,27370.734050029652,2021,7,207,3,1224.4034784714204,4.682888388947842
2021-07-27,Wheat,25840.946470043957,26231.88013416852,2021,7,208,3,390.93366412456453,1.5128457642902253
2021-07-28,Wheat,24480.262848898383,25390.520184265835,2021,7,209,3,910.2573353674525,3.7183315431942523
2021-07-29,Wheat,23614.462043283293,24298.998629290192,2021,7,210,3,684.5365860068996,2.8988023726824794
2021-07-30,Wheat,23040.710617857752,24169.89709423496,2021,7,211,3,1129.1864763772064,4.9008318150657555
2021-07-31,Wheat,23165.102305019234,23939.01700730726,2021,7,212,3,773.9147022880243,3.340864599248234
2021-08-01,Wheat,24943.653215979644,25602.189223358935,2021,8,213,3,658.5360073792908,2.64009446281675
2021-08-02,Wheat,24368.660624817163,25039.357517031935,2021,8,214,3,670.6968922147717,2.75229280156551
2021-08-03,Wheat,23573.07217418747,24289.671573314572,2021,8,215,3,716.5993991271025,3.039906694519772
2021-08-04,Wheat,22176.193870758038,22588.052206821394,2021,8,216,3,411.85833606335655,1.8572093050036012
2021-08-05,Wheat,21995.211862313594,22486.3936414258,2021,8,217,3,491.1817791122048,2.2331304748820875
2021-08-06,Wheat,21002.427612762116,21257.618876087097,2021,8,218,3,255.19126332498126,1.2150560308081453
2021-08-07,Wheat,19905.733123256126,20319.17979877416,2021,8,219,3,413.44667551803286,2.0770231016259215
2021-08-08,Wheat,19625.218210563486,20232.40410882012,2021,8,220,3,607.1858982566337,3.0939064816604653
2021-08-09,Wheat,18867.257980367158,19489.91052071938,2021,8,221,3,622.652540352221,3.3001750492845283
2021-08-10,Wheat,17708.840265885014,17889.58913983942,2021,8,222,3,180.748873954406,1.0206703050035837
2021-08-11,Wheat,17453.556429502973,17953.214800369362,2021,8,223,3,499.6583708663893,2.8627882969558094
2021-08-12,Wheat,16869.08080643547,17470.19531050422,2021,8,224,3,601.1145040687479,3.563409950822132
2021-08-13,Wheat,16602.092750491127,17073.10869955968,2021,8,225,3,471.0159490685546,2.837087806623782
2021-08-14,Wheat,15909.489852758754,16285.942008053558,2021,8,226,3,376.45215529480447,2.366211354222188
2021-08-15,Wheat,16449.669749883953,16875.360695182702,2021,8,227,3,425.6909452987493,2.5878388549517983
2021-08-16,Wheat,15057.260751795948,15427.554425940747,2021,8,228,3,370.2936741447993,2.459236645022785
2021-08-17,Wheat,15474.938925490851,15840.653428113666,2021,8,229,3,365.7145026228154,2.3632694408919313
2021-08-18,Wheat,14577.431340203235,15040.09328545502,2021,8,230,3,462.66194525178435,3.1738235252448392
2021-08-19,Wheat,13326.721186554163,14034.061998116027,2021,8,231,3,707.340811561864,5.30768822773547
2021-08-20,Wheat,12826.608083827425,13116.014852681068,2021,8,232,3,289.40676885364337,2.2563000830948066
2021-08-21,Wheat,12672.49889829135,13012.357243621074,2021,8,233,3,339.8583453297251,2.6818573673385657
2021-08-22,Wheat,12249.365340737786,12610.513631492215,2021,8,234,3,361.1482907544287,2.948302060624771
2021-08-23,Wheat,11097.680889645006,11354.330914628448,2021,8,235,3,256.65002498344256,2.312645565641709
2021-08-24,Wheat,10075.072034135685,10487.972243469409,2021,8,236,3,412.900209333724,4.09823580352342
2021-08-25,Wheat,9186.365121671883,9244.157888313797,2021,8,237,3,57.79276664191457,0.629114626693572
2021-08-26,Wheat,8577.422588727226,8789.194077149476,2021,8,238,3,211.7714884222496,2.4689408296213333
2021-08-27,Wheat,7840.204761414528,8139.56837677523,2021,8,239,3,299.36361536070217,3.818313736319957
2021-08-28,Wheat,7395.642987000938,7595.762111517454,2021,8,240,3,200.11912451651642,2.705905691611382
2021-08-29,Wheat,6640.446597089417,6785.152622291541,2021,8,241,3,144.70602520212378,2.1791610411497033
2021-08-30,Wheat,6267.46955536363,6483.117937422197,2021,8,242,3,215.64838205856722,3.4407567544387634
2021-08-31,Wheat,6010.998304253083,6245.808529891111,2021,8,243,3,234.810225638028,3.906343235397155
2021-09-01,Wheat,5894.493135650901,6083.743821579878,2021,9,244,3,189.25068592897696,3.2106354452150683
2021-09-02,Wheat,5619.540380165566,5743.10168991674,2021,9,245,3,123.56130975117412,2.1987796401871162
2021-09-03,Wheat,5541.752897264991,5733.287144839452,2021,9,246,3,191.534247574461,3.4562033191517525
2021-09-04,Wheat,5277.63585610645,5414.746233759116,2021,9,247,3,137.1103776526661,2.59795069972521
2021-09-05,Wheat,4815.451096025916,4995.7987387782905,2021,9,248,3,180.34764275237467,3.745186881893818
2021-09-06,Wheat,4504.737184991455,4706.696215077023,2021,9,249,3,201.95903008556797,4.483258884856588
2021-09-07,Wheat,4169.447465580202,4185.892735543806,2021,9,250,3,16.445269963604005,0.394423244311475
2021-09-08,Wheat,3946.249864487445,4069.02036043254,2021,9,251,3,122.77049594509526,3.1110674731956234
2021-09-09,Wheat,3496.63931965685,3540.8461439226166,2021,9,252,3,44.2068242657665,1.2642660630523603
2021-09-10,Wheat,3426.059349343642,3612.498255942848,2021,9,253,3,186.4389065992059,5.441788585329775
2021-09-11,Wheat,3294.4155432886414,3377.826042183972,2021,9,254,3,83.41049889533042,2.5318754662038208
2021-09-12,Wheat,3105.014280603,3221.3397047663675,2021,9,255,3,116.32542416336764,3.7463732418253812
2021-09-13,Wheat,3149.536099745071,3242.909865495186,2021,9,256,3,93.37376575011467,2.964683140405106
2021-09-14,Wheat,3128.5596507549803,3197.291460123819,2021,9,257,3,68.73180936883864,2.1969154192809577
