date,commodity,spot_price,future_price_3m,year,month,day_of_year,quarter,spot_future_spread,spot_future_spread_pct
2021-01-30,Barley,12.29536936208548,12.605739953217007,2021,1,30,1,0.31037059113152665,2.524288469841325
2021-01-31,Barley,12.73655222176833,13.23252588749219,2021,1,31,1,0.49597366572386115,3.894096746811757
2021-02-01,Barley,13.560612599886356,13.913843640803515,2021,2,32,1,0.3532310409171586,2.6048310009248317
2021-02-02,Barley,13.926734271083651,14.331806378164233,2021,2,33,1,0.4050721070805814,2.9085936386510975
2021-02-03,Barley,14.486799838633981,14.792991253232644,2021,2,34,1,0.30619141459866306,2.1135890466443765
2021-02-04,Barley,15.334005515909455,15.90006921089364,2021,2,35,1,0.5660636949841855,3.6915579194025905
2021-02-05,Barley,16.77728625520053,17.398760096736638,2021,2,36,1,0.6214738415361083,3.704257244484145
2021-02-06,Barley,18.33800791946606,18.867024227978686,2021,2,37,1,0.5290163085126238,2.8848079400765516
2021-02-07,Barley,19.625282095316724,20.393575913945476,2021,2,38,1,0.7682938186287522,3.91481668848008
2021-02-08,Barley,20.71547834020986,20.993454162342573,2021,2,39,1,0.27797582213271355,1.3418749862664165
2021-02-09,Barley,21.121831558468468,21.648429783506295,2021,2,40,1,0.5265982250378265,2.4931465984856565
2021-02-10,Barley,22.9242554420515,23.618865153351834,2021,2,41,1,0.694609711300334,3.03002081378907
2021-02-11,Barley,24.991599306330606,25.498358339768952,2021,2,42,1,0.506759033438346,2.0277175030970476
2021-02-12,Barley,27.68714788484767,28.08896785241106,2021,2,43,1,0.4018199675633909,1.451286962581273
2021-02-13,Barley,29.84734133343933,30.71055749647248,2021,2,44,1,0.8632161630331474,2.892104034961557
2021-02-14,Barley,31.77408754514366,33.01137689663182,2021,2,45,1,1.2372893514881618,3.894020087060749
2021-02-15,Barley,34.623130172747004,36.17497639559422,2021,2,46,1,1.5518462228472174,4.48210839142651
2021-02-16,Barley,37.100894823481276,38.085074755902994,2021,2,47,1,0.9841799324217178,2.6527121167946257
2021-02-17,Barley,39.70284240361134,41.26444088901613,2021,2,48,1,1.5615984854047866,3.9332158376216024
2021-02-18,Barley,41.32748055474669,42.913026719507094,2021,2,49,1,1.5855461647604017,3.836542038075662
2021-02-19,Barley,45.18090158192073,47.17726859245751,2021,2,50,1,1.9963670105367797,4.418608174334511
2021-02-20,Barley,48.8121600422241,50.20321335738536,2021,2,51,1,1.3910533151612583,2.84980896964599
2021-02-21,Barley,54.288738164274775,55.04959456081757,2021,2,52,1,0.7608563965427919,1.4014995048153114
2021-02-22,Barley,57.90586899321612,59.799498528754725,2021,2,53,1,1.893629535538608,3.2701858524227543
2021-02-23,Barley,61.45733679788673,62.80092094159545,2021,2,54,1,1.3435841437087177,2.1862062590302775
2021-02-24,Barley,67.94666222151902,69.62935783999784,2021,2,55,1,1.6826956184788173,2.476494890937998
2021-02-25,Barley,75.55052689760404,77.74057110787874,2021,2,56,1,2.190044210274692,2.898780855946811
2021-02-26,Barley,81.91137635218321,84.25492010777714,2021,2,57,1,2.3435437555939274,2.8610723686508583
2021-02-27,Barley,90.45265990627531,93.4751891455272,2021,2,58,1,3.022529239251881,3.341559266895796
2021-02-28,Barley,97.58049818100747,101.3892175593532,2021,2,59,1,3.808719378345728,3.9031563164196226
2021-03-01,Barley,105.47469626128758,108.46201855214379,2021,3,60,1,2.9873222908562127,2.832264416724043
2021-03-02,Barley,115.71495106894467,119.87571067930338,2021,3,61,1,4.16075961035871,3.595697506607999
2021-03-03,Barley,125.2550354502663,129.28175438316558,2021,3,62,1,4.026718932899271,3.214816009930489
2021-03-04,Barley,137.19247706877638,142.86606426952247,2021,3,63,1,5.673587200746084,4.135494395878457
2021-03-05,Barley,149.9176310853862,154.4322628445199,2021,3,64,1,4.514631759133692,3.0114081488936852
2021-03-06,Barley,159.9566785523685,164.9490437769835,2021,3,65,1,4.992365224615014,3.121073324225444
2021-03-07,Barley,175.57622787725612,180.5373089855763,2021,3,66,1,4.9610811083201725,2.825599552001096
2021-03-08,Barley,187.71482411039597,193.41713392052387,2021,3,67,1,5.7023098101279,3.0377514600415068
2021-03-09,Barley,208.5344951054636,213.57375593618113,2021,3,68,1,5.039260830717524,2.416511871654128
2021-03-10,Barley,233.22601384350057,238.63079981772918,2021,3,69,1,5.404785974228616,2.3174027138564988
2021-03-11,Barley,254.54230047101498,264.66230514404396,2021,3,70,1,10.120004673028973,3.9757653852827297
2021-03-12,Barley,288.158384390902,294.258116221451,2021,3,71,1,6.099731830549047,2.1167983168153945
2021-03-13,Barley,324.1031843360672,333.440214344318,2021,3,72,1,9.337030008250792,2.880881910302089
2021-03-14,Barley,357.4291531877688,372.496017212699,2021,3,73,1,15.066864024930169,4.21534278627101
2021-03-15,Barley,390.1634931174022,401.27261515512015,2021,3,74,1,11.109122037717952,2.8472992049963937
2021-03-16,Barley,436.94616271709435,454.54958953530473,2021,3,75,1,17.60342681821038,4.028740453685575
2021-03-17,Barley,496.1314475415736,509.07529017302943,2021,3,76,1,12.943842631455823,2.6089542792731732
2021-03-18,Barley,628.8989003208703,642.4129087702286,2021,3,77,1,13.514008449358244,2.1488363936498005
2021-03-19,Barley,717.4228572402858,728.9387434557386,2021,3,78,1,11.515886215452838,1.6051741450991759
2021-03-20,Barley,799.9448756623409,836.0441806072686,2021,3,79,1,36.09930494492767,4.512724069272654
2021-03-21,Barley,854.938049209606,872.5765224820219,2021,3,80,1,17.638473272415922,2.0631288183655845
2021-03-22,Barley,882.3431254344188,917.1708549604568,2021,3,81,1,34.82772952603807,3.9471865901250998
2021-03-23,Barley,975.5346516285434,996.9969307363581,2021,3,82,1,21.462279107814652,2.200052973206624
2021-03-24,Barley,1061.1535701464156,1109.0899508688542,2021,3,83,1,47.93638072243857,4.517383917939834
2021-03-25,Barley,1164.9449883389318,1227.9310327197106,2021,3,84,1,62.98604438077882,5.4067827246151055
2021-03-26,Barley,1324.4122536223247,1344.4568349666765,2021,3,85,1,20.044581344351855,1.5134699403096779
2021-03-27,Barley,1440.1015707658914,1470.5632265830948,2021,3,86,1,30.461655817203336,2.1152435658411837
2021-03-28,Barley,1552.2082636661448,1613.8795447824514,2021,3,87,1,61.671281116306545,3.9731318638032356
2021-03-29,Barley,1739.9221560253518,1804.5262125117254,2021,3,88,1,64.60405648637357,3.7130429233658333
2021-03-30,Barley,1839.618467932135,1912.7786568275328,2021,3,89,1,73.16018889539782,3.9769218547601994
2021-03-31,Barley,2011.3583087878344,2064.1814947338553,2021,3,90,1,52.823185946020885,2.6262444495956228
2021-04-01,Barley,2132.9328286625223,2243.5794477810728,2021,4,91,2,110.64661911855046,5.187534161023373
2021-04-02,Barley,2291.1767603821313,2367.199138660911,2021,4,92,2,76.0223782787798,3.3180494666897937
2021-04-03,Barley,2429.111786588193,2477.281982366542,2021,4,93,2,48.1701957783489,1.9830374231564827
2021-04-04,Barley,2710.766275555782,2790.6485322073277,2021,4,94,2,79.8822566515455,2.9468514999570528
2021-04-05,Barley,3000.728501234742,3060.636038387689,2021,4,95,2,59.90753715294704,1.9964331037711756
2021-04-06,Barley,3213.6638560125007,3367.6286068151085,2021,4,96,2,153.9647508026078,4.790941358554113
2021-04-07,Barley,3426.217579892596,3513.232156637575,2021,4,97,2,87.01457674497897,2.539668737199891
2021-04-08,Barley,3742.9080455916974,3881.1143070243484,2021,4,98,2,138.206261432651,3.692483484744618
2021-04-09,Barley,4124.142825894168,4236.704163580589,2021,4,99,2,112.56133768642121,2.7293268550178413
2021-04-10,Barley,4735.712418543389,4858.112242686214,2021,4,100,2,122.39982414282531,2.584612690237493
2021-04-11,Barley,5006.179848023632,5070.746843291067,2021,4,101,2,64.56699526743523,1.289745818718945
2021-04-12,Barley,5383.19539508154,5587.658555406884,2021,4,102,2,204.4631603253447,3.798174602990566
2021-04-13,Barley,6060.080267626051,6332.734262921363,2021,4,103,2,272.6539952953117,4.499181252629183
2021-04-14,Barley,6806.742572146633,6962.210779147482,2021,4,104,2,155.46820700084845,2.2840324186348457
2021-04-15,Barley,7588.510223172629,7714.082680951038,2021,4,105,2,125.57245777840944,1.6547708850013214
2021-04-16,Barley,7979.408325846673,8298.84925947085,2021,4,106,2,319.440933624177,4.003316042737818
2021-04-17,Barley,8885.286387316037,9023.342293215645,2021,4,107,2,138.05590589960775,1.5537586508937509
2021-04-18,Barley,9829.195100101655,10263.59961488926,2021,4,108,2,434.40451478760406,4.419532935948248
2021-04-19,Barley,10880.545551610032,11130.319885941937,2021,4,109,2,249.77433433190527,2.2956048770453914
2021-04-20,Barley,11978.793040778399,12229.953263786418,2021,4,110,2,251.16022300801887,2.0967072571753698
2021-04-21,Barley,13228.557248166091,13684.73907372694,2021,4,111,2,456.18182556084867,3.4484624211313015
2021-04-22,Barley,14533.15736074901,14847.343980378511,2021,4,112,2,314.18661962950137,2.161860714988562
2021-04-23,Barley,16637.312806910875,17052.062534244946,2021,4,113,2,414.7497273340705,2.492888918706812
2021-04-24,Barley,18357.160775243367,19009.570952546885,2021,4,114,2,652.4101773035181,3.553981932671007
2021-04-25,Barley,19712.596881372923,19864.5588587555,2021,4,115,2,151.96197738257615,0.770887662833353
2021-04-26,Barley,21067.49115788367,22087.667404347274,2021,4,116,2,1020.1762464636049,4.8424192459283155
2021-04-27,Barley,23167.312931487162,23918.777191346806,2021,4,117,2,751.4642598596438,3.243640132465745
2021-04-28,Barley,25160.10879725539,25639.920623335303,2021,4,118,2,479.81182607991286,1.9070339875964823
2021-04-29,Barley,26172.869943018693,26744.159473690466,2021,4,119,2,571.2895306717728,2.1827546307131582
2021-04-30,Barley,28846.04391563794,30055.168070699303,2021,4,120,2,1209.1241550613631,4.1916463782608195
2021-05-01,Barley,30998.863248311278,32177.146449650823,2021,5,121,2,1178.2832013395455,3.8010529350741105
2021-05-02,Barley,33972.14564675713,35530.37345214735,2021,5,122,2,1558.2278053902191,4.58678065728522
2021-05-03,Barley,37056.87152754616,37989.688277565016,2021,5,123,2,932.8167500188574,2.5172571551957637
2021-05-04,Barley,40078.85010810556,41480.24070310148,2021,5,124,2,1401.3905949959226,3.496583837150819
2021-05-05,Barley,42816.05385273612,44368.80712285147,2021,5,125,2,1552.7532701153468,3.626567911783677
2021-05-06,Barley,46803.39499300749,48626.512427184796,2021,5,126,2,1823.1174341773076,3.895267500252246
2021-05-07,Barley,51001.785426305956,53208.77605967183,2021,5,127,2,2206.990633365873,4.3272811234320825
2021-05-08,Barley,54670.88823022445,56028.22210531173,2021,5,128,2,1357.333875087279,2.4827360941556567
2021-05-09,Barley,59764.52957594772,61608.7611989354,2021,5,129,2,1844.2316229876742,3.085829732239516
2021-05-10,Barley,64328.80064447368,65994.82025162983,2021,5,130,2,1666.0196071561513,2.589850254419868
2021-05-11,Barley,69597.87848026118,71788.39384394478,2021,5,131,2,2190.515363683604,3.147388126643632
2021-05-12,Barley,74061.84049112369,76949.09155982886,2021,5,132,2,2887.251068705169,3.8984327820629923
2021-05-13,Barley,89978.34833806904,91369.38166082735,2021,5,133,2,1391.0333227583033,1.545964499739288
2021-05-14,Barley,99676.46087494219,103971.88994133017,2021,5,134,2,4295.42906638798,4.309371569459299
2021-05-15,Barley,106793.07644657948,108993.88725603926,2021,5,135,2,2200.8108094597847,2.0608178757362463
2021-05-16,Barley,116395.53495813531,119762.42674888152,2021,5,136,2,3366.8917907462164,2.892629680302777
2021-05-17,Barley,128148.3287852274,133843.16609425755,2021,5,137,2,5694.837309030161,4.443941924966131
2021-05-18,Barley,136229.51867197623,141035.70932948557,2021,5,138,2,4806.190657509345,3.5280097179834105
2021-05-19,Barley,146289.54651226415,151467.50882224482,2021,5,139,2,5177.962309980678,3.539529948263654
2021-05-20,Barley,159188.91869413338,162403.53825701904,2021,5,140,2,3214.619562885666,2.0193739547048852
2021-05-21,Barley,167493.493798012,171104.5095873834,2021,5,141,2,3611.0157893713913,2.1559140641761756
2021-05-22,Barley,174875.50893248088,182117.55213235455,2021,5,142,2,7242.043199873675,4.1412563966689095
2021-05-23,Barley,184749.16424910742,189572.6997285689,2021,5,143,2,4823.535479461483,2.610856454515619
2021-05-24,Barley,200323.0203172226,205741.93455487094,2021,5,144,2,5418.914237648336,2.705088126700159
2021-05-25,Barley,209536.94497328572,218261.96121492266,2021,5,145,2,8725.016241636942,4.163951251054706
2021-05-26,Barley,220833.37322269316,225581.48166765788,2021,5,146,2,4748.108444964717,2.1500864546304883
2021-05-27,Barley,234908.85818111929,243058.39881940064,2021,5,147,2,8149.540638281353,3.4692351328862614
2021-05-28,Barley,250397.28353757277,258517.43538993763,2021,5,148,2,8120.151852364856,3.2429073261677
2021-05-29,Barley,264912.9383281057,273383.03751930536,2021,5,149,2,8470.099191199639,3.197314274136761
2021-05-30,Barley,280824.8653043156,288355.3648291441,2021,5,150,2,7530.499524828512,2.681564368122493
2021-05-31,Barley,288316.7233185943,295871.03900560114,2021,5,151,2,7554.315687006863,2.620144818536673
2021-06-01,Barley,300799.2185100235,307181.08252495714,2021,6,152,2,6381.8640149336425,2.121635836205133
2021-06-02,Barley,366295.90506095096,379785.3562484521,2021,6,153,2,13489.451187501138,3.6826650260413145
2021-06-03,Barley,380481.5802485592,390114.8062142122,2021,6,154,2,9633.225965653022,2.531850808483258
2021-06-04,Barley,408425.3489134155,425451.5586777271,2021,6,155,2,17026.209764311614,4.168744621167257
2021-06-05,Barley,437146.2950639813,450153.3424613358,2021,6,156,2,13007.047397354501,2.975444958409352
2021-06-06,Barley,450456.88643934956,460103.6436862607,2021,6,157,2,9646.757246911118,2.1415495105789613
2021-06-07,Barley,485156.0019033831,499527.22564168886,2021,6,158,2,14371.223738305736,2.9621861178515747
2021-06-08,Barley,523190.169414798,537782.6903598565,2021,6,159,2,14592.520945058495,2.789142800863521
2021-06-09,Barley,556328.2243055587,579744.6545752102,2021,6,160,2,23416.430269651464,4.20910341172807
2021-06-10,Barley,560268.7400332119,576129.947003235,2021,6,161,2,15861.206970023108,2.8309998107484775
2021-06-11,Barley,577758.423101169,594650.8638975418,2021,6,162,2,16892.440796372714,2.92378961879968
2021-06-12,Barley,599103.3839475097,626731.3163124349,2021,6,163,2,27627.93236492516,4.611546705492449
2021-06-13,Barley,591536.4138792127,613472.1654096517,2021,6,164,2,21935.75153043901,3.7082673214633455
2021-06-14,Barley,623106.3301135045,653406.1591140325,2021,6,165,2,30299.82900052797,4.862706016003493
2021-06-15,Barley,656949.2240572451,686242.8856118063,2021,6,166,2,29293.66155456123,4.459045004063913
2021-06-16,Barley,683934.5658321041,699752.8603417871,2021,6,167,2,15818.294509683037,2.312837411637153
2021-06-17,Barley,705734.2755263699,735304.1948335815,2021,6,168,2,29569.91930721153,4.189950854400106
2021-06-18,Barley,810120.7928779728,848401.4573736164,2021,6,169,2,38280.66449564358,4.725303292074585
2021-06-19,Barley,836120.913260759,875692.9536456668,2021,6,170,2,39572.04038490786,4.732813132323437
2021-06-20,Barley,864245.6818701642,900441.1205608037,2021,6,171,2,36195.43869063945,4.188095983576704
2021-06-21,Barley,875916.8021390082,912420.8362844245,2021,6,172,2,36504.03414541634,4.167522994909183
2021-06-22,Barley,891472.9638355429,917301.9573018502,2021,6,173,2,25828.993466307293,2.8973389563244427
2021-06-23,Barley,921515.2348940169,943287.118929071,2021,6,174,2,21771.88403505413,2.3626179156504237
2021-06-24,Barley,936967.7835945446,963650.5898632605,2021,6,175,2,26682.80626871588,2.847782681102552
2021-06-25,Barley,936725.6621713412,951106.3775633975,2021,6,176,2,14380.71539205627,1.5352109985672433
2021-06-26,Barley,958687.5755521206,1002238.7898238322,2021,6,177,2,43551.21427171165,4.542795315421705
2021-06-27,Barley,981565.6275427894,1010195.0213092658,2021,6,178,2,28629.393766476307,2.9167070405822932
2021-06-28,Barley,974760.1779606682,1018539.881368104,2021,6,179,2,43779.703407435794,4.491330729064962
2021-06-29,Barley,1015694.5124441851,1035688.4632157859,2021,6,180,2,19993.950771600823,1.968500422778403
2021-06-30,Barley,1000102.5846500236,1042933.2271758328,2021,6,181,2,42830.642525809235,4.28262492100222
2021-07-01,Barley,993728.0387361484,1020609.5681170954,2021,7,182,3,26881.529380947002,2.705119341820695
2021-07-02,Barley,973245.0674778597,991888.8477225875,2021,7,183,3,18643.780244727852,1.9156305916908207
2021-07-03,Barley,948680.292212556,994474.2098552303,2021,7,184,3,45793.91764267429,4.827118052159764
2021-07-04,Barley,954395.7222616145,995504.5205782782,2021,7,185,3,41108.79831666371,4.307311669340777
2021-07-05,Barley,941800.6416126157,973932.924516416,2021,7,186,3,32132.28290380037,3.411792420185791
2021-07-06,Barley,960190.3653586825,991242.3253534328,2021,7,187,3,31051.95999475033,3.2339378851349716
2021-07-07,Barley,940735.4283371972,974973.5885021104,2021,7,188,3,34238.16016491328,3.6395100188191227
2021-07-08,Barley,923808.9221319363,955168.8038079778,2021,7,189,3,31359.88167604152,3.394628577917412
2021-07-09,Barley,934142.9367622901,956634.5208731246,2021,7,190,3,22491.58411083452,2.407724045828537
2021-07-10,Barley,905868.6268979994,931123.7707203329,2021,7,191,3,25255.143822333426,2.7879477302150955
2021-07-11,Barley,888948.8935445439,934825.0376114079,2021,7,192,3,45876.14406686404,5.1607178320387055
2021-07-12,Barley,906408.2760016314,959633.9906965996,2021,7,193,3,53225.71469496819,5.87215674262802
2021-07-13,Barley,847465.0068673609,887826.9558422838,2021,7,194,3,40361.94897492288,4.762668505230687
2021-07-14,Barley,782706.773794659,811496.4817296485,2021,7,195,3,28789.707934989594,3.678223940162616
2021-07-15,Barley,746530.7457790847,767898.3292713241,2021,7,196,3,21367.583492239355,2.8622509672980705
2021-07-16,Barley,759563.9971592727,777807.3123879241,2021,7,197,3,18243.315228651394,2.4018141061030254
2021-07-17,Barley,771111.4691697289,790140.3225296205,2021,7,198,3,19028.853359891567,2.467717589569808
2021-07-18,Barley,762706.7173928381,782893.522751443,2021,7,199,3,20186.805358604877,2.6467323413132475
2021-07-19,Barley,751142.6908227348,791337.5683938389,2021,7,200,3,40194.877571104094,5.351164041425765
2021-07-20,Barley,710316.8903428541,745877.3590723039,2021,7,201,3,35560.468729449785,5.006282296382611
2021-07-21,Barley,693932.8324519112,721317.3538596276,2021,7,202,3,27384.521407716442,3.9462783899354066
2021-07-22,Barley,661654.4929621518,676471.4964952187,2021,7,203,3,14817.003533066949,2.2393868235871737
2021-07-23,Barley,656461.6346017198,683330.9764433696,2021,7,204,3,26869.341841649846,4.093055926711037
2021-07-24,Barley,651026.0089692893,670305.3823388729,2021,7,205,3,19279.373369583627,2.9613829714894067
2021-07-25,Barley,622430.4961443658,628947.2846899979,2021,7,206,3,6516.788545632153,1.046990561355891
2021-07-26,Barley,608783.8282441633,630012.7329992612,2021,7,207,3,21228.90475509793,3.487100637401247
2021-07-27,Barley,592537.7649625434,606510.3207262586,2021,7,208,3,13972.55576371518,2.3580869591659592
2021-07-28,Barley,569468.6401060742,583090.0257154991,2021,7,209,3,13621.385609424906,2.3919465709099748
2021-07-29,Barley,537178.6674931069,553023.2465297414,2021,7,210,3,15844.579036634532,2.9495920064319847
2021-07-30,Barley,510855.2276200817,524656.8859462162,2021,7,211,3,13801.658326134493,2.7016770270575874
2021-07-31,Barley,500059.6760791432,515890.2811750293,2021,7,212,3,15830.605095886101,3.1657431808960004
2021-08-01,Barley,494202.1428377196,509609.7320661315,2021,8,213,3,15407.589228411904,3.117669449982792
2021-08-02,Barley,468722.9543127881,474929.741053534,2021,8,214,3,6206.786740745883,1.324190907152367
2021-08-03,Barley,463109.43065939174,484969.48317924765,2021,8,215,3,21860.052519855904,4.720277988882839
2021-08-04,Barley,445940.94002695143,455825.7707054903,2021,8,216,3,9884.830678538885,2.2166232770513226
2021-08-05,Barley,423650.2392481185,433172.2088668578,2021,8,217,3,9521.969618739327,2.2476016148695273
2021-08-06,Barley,400802.08894944703,412310.9074993425,2021,8,218,3,11508.818549895484,2.8714467482097095
2021-08-07,Barley,373338.7703943283,384881.1550598697,2021,8,219,3,11542.384665541409,3.0916651526307057
2021-08-08,Barley,358660.319603958,375370.23150529095,2021,8,220,3,16709.911901332962,4.658979816831836
2021-08-09,Barley,352960.6202501368,365206.3187856135,2021,8,221,3,12245.698535476695,3.469423452054903
2021-08-10,Barley,332585.4097967857,345112.1244619658,2021,8,222,3,12526.71466518013,3.7664654841095184
2021-08-11,Barley,306754.5812791498,317412.88021276344,2021,8,223,3,10658.298933613638,3.474536187583284
2021-08-12,Barley,294225.23146311945,304321.45724679454,2021,8,224,3,10096.225783675094,3.4314615824987924
2021-08-13,Barley,274309.19701458025,283936.70783188206,2021,8,225,3,9627.510817301809,3.5097295030870153
2021-08-14,Barley,252906.3259019949,256111.3214214342,2021,8,226,3,3204.9955194393115,1.267265857431062
2021-08-15,Barley,229410.39743541725,236178.19116401568,2021,8,227,3,6767.793728598423,2.950081515160474
2021-08-16,Barley,217849.30634884507,227352.46191934976,2021,8,228,3,9503.155570504692,4.362261110571158
2021-08-17,Barley,209684.09116001092,224660.42302766052,2021,8,229,3,14976.331867649598,7.142331010806675
2021-08-18,Barley,190557.30194855787,194360.23700193895,2021,8,230,3,3802.9350533810793,1.9956910674604877
2021-08-19,Barley,176696.02072349115,183097.85884101453,2021,8,231,3,6401.838117523381,3.6230799603243566
2021-08-20,Barley,163977.33270464954,168288.2204042988,2021,8,232,3,4310.887699649262,2.6289534221256594
2021-08-21,Barley,150061.14940249693,157935.83616612654,2021,8,233,3,7874.686763629608,5.247651903896838
2021-08-22,Barley,144520.24139574176,147188.3990065357,2021,8,234,3,2668.1576107939472,1.8462172392085165
2021-08-23,Barley,129642.53654099115,134601.28511739473,2021,8,235,3,4958.748576403581,3.824939490315892
2021-08-24,Barley,121639.99609717113,123820.74444576475,2021,8,236,3,2180.7483485936245,1.7927889004958133
2021-08-25,Barley,114534.806346144,117835.05043287379,2021,8,237,3,3300.2440867297846,2.88143333193918
2021-08-26,Barley,104198.001890887,107496.58414637187,2021,8,238,3,3298.582255484871,3.1656866692501904
2021-08-27,Barley,94162.40664567957,98182.85108955597,2021,8,239,3,4020.444443876404,4.269691681739608
2021-08-28,Barley,85799.65248487158,87621.03597086114,2021,8,240,3,1821.3834859895578,2.122833173841478
2021-08-29,Barley,75852.92377177057,78783.41277082429,2021,8,241,3,2930.4889990537195,3.8633830488473944
2021-08-30,Barley,72905.30914964923,75251.96899972524,2021,8,242,3,2346.6598500760156,3.2187777233879356
2021-08-31,Barley,66356.0463433018,68660.45473211285,2021,8,243,3,2304.408388811047,3.4727933862859834
2021-09-01,Barley,60524.35362549994,63041.15762266084,2021,9,244,3,2516.803997160896,4.158332714685157
2021-09-02,Barley,58302.72627662145,59420.64799940798,2021,9,245,3,1117.9217227865302,1.9174433069947205
2021-09-03,Barley,51471.23727378164,53535.540128501314,2021,9,246,3,2064.3028547196736,4.0105949731485975
2021-09-04,Barley,47124.8330394727,48364.732234563984,2021,9,247,3,1239.8991950912823,2.631095146910585
2021-09-05,Barley,44068.6034630278,45961.73490117502,2021,9,248,3,1893.1314381472184,4.295873454976846
2021-09-06,Barley,42111.92586753763,43600.39615833962,2021,9,249,3,1488.47029080199,3.5345576345378946
2021-09-07,Barley,37147.6359161678,38258.525425178166,2021,9,250,3,1110.8895090103688,2.9904716184829283
2021-09-08,Barley,35590.790704761304,36519.70109955082,2021,9,251,3,928.9103947895128,2.6099740309091923
2021-09-09,Barley,32327.80145613148,33628.44427390115,2021,9,252,3,1300.642817769669,4.023294994355335
2021-09-10,Barley,29349.784033529555,30659.063719058304,2021,9,253,3,1309.2796855287488,4.460951685480928
2021-09-11,Barley,26061.91138998536,26757.021258045737,2021,9,254,3,695.1098680603791,2.667148459139818
2021-09-12,Barley,23844.11871670666,24336.975085028276,2021,9,255,3,492.8563683216162,2.066993434218605
2021-09-13,Barley,22778.0081989393,23665.031909585363,2021,9,256,3,887.0237106460627,3.894211042945224
2021-09-14,Barley,20806.24310846636,21170.658018636394,2021,9,257,3,364.414910170035,1.751469057966305
2021-09-15,Barley,18581.377846573672,18933.399738802724,2021,9,258,3,352.02189222905145,1.8944875624170292
2021-09-16,Barley,16661.687732847015,17017.797938853553,2021,9,259,3,356.11020600653865,2.1372997244720864
2021-09-17,Barley,16820.241606607608,17288.609563016114,2021,9,260,3,468.36795640850687,2.7845495169612473
2021-09-18,Barley,15085.7082410959,15366.855774871201,2021,9,261,3,281.1475337753018,1.8636681107845543
2021-09-19,Barley,14252.370616159918,14432.121527286203,2021,9,262,3,179.75091112628434,1.2612000906184366
2021-09-20,Barley,13542.989398746746,13822.591972638878,2021,9,263,3,279.60257389213257,2.064555805662867
